0,weapon,none,0,,,0,0,0,
6369,playercards,ui_playercard_477,356,iw9,,0,4EA85A8EE7566E2E,0,
6370,playercards,ui_playercard_334,357,iw9,,0,C0FFA8F0A561E6A,0,
6371,playercards,ui_playercard_785,358,iw9,,0,6981D78EF6CA582A,0,
6372,playercards,ui_playercard_028,359,iw9,,0,70D0738EFA8B703E,0,
6373,playercards,ui_playercard_347,360,iw9,,0,BFEF98F0A47A984,0,
6374,playercards,ui_playercard_665,361,iw9,,0,60A8AA8EF1B9BA47,0,
6375,playercards,ui_playercard_877,362,iw9,,0,2C54268ED3FC0352,0,
6376,playercards,ui_playercard_894,363,iw9,,0,2C3FB98ED3EAA111,0,
6377,playercards,ui_playercard_944,364,iw9,,0,35604E8ED937F24F,0,
6378,playercards,ui_playercard_664,365,iw9,,0,60A8A98EF1B9B894,0,
6379,playercards,ui_playercard_728,366,iw9,,0,696D488EF6B8BC23,0,
6380,playercards,ui_playercard_317,367,iw9,,0,C08E98F0A4FE2D9,0,
6381,playercards,ui_playercard_413,368,iw9,,0,4E93D68EE744E4D8,0,
6382,playercards,ui_playercard_395,369,iw9,,0,BEDF78F0A3932EB,0,
6383,playercards,ui_playercard_418,370,iw9,,0,4E93D18EE744DC59,0,
6384,playercards,ui_playercard_563,371,iw9,,0,57AD778EEC8C2BCC,0,
6385,playercards,ui_playercard_616,372,iw9,,0,60C0AD8EF1CE5141,0,
6386,playercards,ui_playercard_234,373,iw9,,0,2F2D38F050BBDED,0,
6388,playercards,ui_playercard_279,375,iw9,,0,3004E8F0517194A,0,
6389,playercards,ui_playercard_836,376,iw9,,0,2C61B78ED4078411,0,
6390,playercards,ui_playercard_181,377,iw9,,0,79FB298EFFE14E14,0,
6392,playercards,ui_playercard_624,379,iw9,,0,60B6198EF1C50140,0,
6393,playercards,ui_playercard_249,380,iw9,,0,303C68F051A1B09,0,
6394,playercards,ui_playercard_035,381,iw9,,0,70D3EC8EFA8E73B0,0,
6395,playercards,ui_playercard_081,382,iw9,,0,70E4F08EFA9CEDAF,0,
6396,playercards,ui_playercard_284,383,iw9,,0,2DB418F04F7E6F6,0,
6397,playercards,ui_playercard_543,384,iw9,,0,57B4878EEC9265AA,0,
6399,playercards,ui_playercard_126,386,iw9,,0,79D9288EFFC465FB,0,
6400,playercards,ui_playercard_600,387,iw9,,0,60BD298EF1CB3B1E,0,
6401,playercards,ui_playercard_666,388,iw9,,0,60A8AB8EF1B9BBFA,0,
6402,playercards,ui_playercard_401,389,iw9,,0,4E90D48EE742AB9B,0,
6403,playercards,ui_playercard_337,390,iw9,,0,C0FF98F0A561CB7,0,
6404,playercards,ui_playercard_804,391,iw9,,0,2C57A38ED3FF0D90,0,
6405,playercards,ui_playercard_807,392,iw9,,0,2C57A68ED3FF12A9,0,
6406,playercards,ui_playercard_197,393,iw9,,0,79F7A78EFFDE3B57,0,
6407,playercards,ui_playercard_962,394,iw9,,0,35595C8ED931EB6B,0,
6408,playercards,ui_playercard_048,395,iw9,,0,70BC6F8EFA7AC068,0,
6409,playercards,ui_playercard_091,396,iw9,,0,70E8748EFAA003D2,0,
6410,playercards,ui_playercard_165,397,iw9,,0,79CB998EFFB8E8A2,0,
6411,playercards,ui_playercard_521,398,iw9,,0,57A0018EEC80D8EE,0,
6412,playercards,ui_playercard_560,399,iw9,,0,57AD7A8EEC8C30E5,0,
6414,playercards,ui_playercard_1000,401,iw9,,0,623A0FFCA4F71A1D,0,
6415,playercards,ui_playercard_176,402,iw9,,0,79C8168EFFB5D432,0,
6416,playercards,ui_playercard_523,403,iw9,,0,579FFF8EEC80D588,0,
6417,playercards,ui_playercard_037,404,iw9,,0,70D3EE8EFA8E7716,0,
6418,playercards,ui_playercard_012,405,iw9,,0,70CD038EFA887C17,0,
6419,playercards,ui_playercard_938,406,iw9,,0,3563588ED93A3924,0,
6420,playercards,ui_playercard_482,407,iw9,,0,4E75458EE72AF0E6,0,
6421,playercards,ui_playercard_068,408,iw9,,0,70C2FB8EFA8019FA,0,
6422,playercards,ui_playercard_878,409,iw9,,0,2C54298ED3FC086B,0,
6424,playercards,ui_playercard_259,411,iw9,,0,3074A8F051D312C,0,
6425,playercards,ui_playercard_504,412,iw9,,0,57A6F28EEC86DE1F,0,
6426,playercards,ui_playercard_684,413,iw9,,0,60A21D8EF1B45F02,0,
6427,playercards,ui_playercard_969,414,iw9,,0,3559558ED931DF86,0,
6428,playercards,ui_playercard_897,415,iw9,,0,2C3FB68ED3EA9BF8,0,
6429,playercards,ui_playercard_190,416,iw9,,0,79F7A48EFFDE363E,0,
6430,playercards,ui_playercard_088,417,iw9,,0,70E4F78EFA9CF994,0,
6431,playercards,ui_playercard_273,418,iw9,,0,300448F0517084C,0,
6432,playercards,ui_playercard_713,419,iw9,,0,6963418EF6B05BB9,0,
6433,playercards,ui_playercard_411,420,iw9,,0,4E93D88EE744E83E,0,
6434,playercards,ui_playercard_385,421,iw9,,0,BF17B8F0A3C490E,0,
6435,playercards,ui_playercard_345,422,iw9,,0,BFEFB8F0A47ACEA,0,
6436,playercards,ui_playercard_741,423,iw9,,0,69745B8EF6BEFB1A,0,
6437,playercards,ui_playercard_483,424,iw9,,0,4E75468EE72AF299,0,
6439,playercards,ui_playercard_481,426,iw9,,0,4E75448EE72AEF33,0,
6440,playercards,ui_playercard_838,427,iw9,,0,2C61B18ED40779DF,0,
6441,playercards,ui_playercard_407,428,iw9,,0,4E90DA8EE742B5CD,0,
6442,playercards,ui_playercard_487,429,iw9,,0,4E754A8EE72AF965,0,
6443,playercards,ui_playercard_564,430,iw9,,0,57AD768EEC8C2A19,0,
6444,playercards,ui_playercard_193,431,iw9,,0,79F7A38EFFDE348B,0,
6445,playercards,ui_playercard_239,432,iw9,,0,2F2C68F050BA7D6,0,
6446,playercards,ui_playercard_795,433,iw9,,0,697E538EF6C74207,0,
6448,playercards,ui_playercard_706,435,iw9,,0,6966C68EF6B3738F,0,
6449,playercards,ui_playercard_735,436,iw9,,0,6969C78EF6B5AB19,0,
6450,playercards,ui_playercard_146,437,iw9,,0,79D2A88EFFBF20CD,0,
6451,playercards,ui_playercard_237,438,iw9,,0,2F2D08F050BB8D4,0,
6452,playercards,ui_playercard_841,439,iw9,,0,2C49B08ED3F2E64B,0,
6453,playercards,ui_playercard_750,440,iw9,,0,6970D68EF6BBE344,0,
6454,playercards,ui_playercard_056,441,iw9,,0,70BF6F8EFA7CF63F,0,
6455,playercards,ui_playercard_744,442,iw9,,0,6974588EF6BEF601,0,
6456,playercards,ui_playercard_321,443,iw9,,0,C137B8F0A592F74,0,
6457,playercards,ui_playercard_254,444,iw9,,0,3074F8F051D39AB,0,
6458,playercards,ui_playercard_099,445,iw9,,0,70E87C8EFAA0116A,0,
6459,playercards,ui_playercard_163,446,iw9,,0,79CB938EFFB8DE70,0,
6460,playercards,ui_playercard_737,447,iw9,,0,6969C58EF6B5A7B3,0,
6461,playercards,ui_playercard_135,448,iw9,,0,79D5A58EFFC1518B,0,
6462,playercards,ui_playercard_130,449,iw9,,0,79D5A88EFFC156A4,0,
6463,playercards,ui_playercard_425,450,iw9,,0,4E975C8EE747FE61,0,
6464,playercards,ui_playercard_170,451,iw9,,0,79C8108EFFB5CA00,0,
6465,playercards,ui_playercard_368,452,iw9,,0,C05EC8F0A4DB21B,0,
6468,playercards,ui_playercard_149,455,iw9,,0,79D2998EFFBF0750,0,
6469,playercards,ui_playercard_459,456,iw9,,0,4EA1D88EE751259A,0,
6470,playercards,ui_playercard_177,457,iw9,,0,79C8178EFFB5D5E5,0,
6471,playercards,ui_playercard_740,458,iw9,,0,69745C8EF6BEFCCD,0,
6472,playercards,ui_playercard_598,459,iw9,,0,5788808EEC6D1EDA,0,
6473,playercards,ui_playercard_813,460,iw9,,0,2C5AAA8ED4014F4C,0,
6474,playercards,ui_playercard_606,461,iw9,,0,60BD2B8EF1CB3E84,0,
6475,playercards,ui_playercard_375,462,iw9,,0,C027B8F0A4ABC41,0,
6477,playercards,ui_playercard_945,464,iw9,,0,35604D8ED937F09C,0,
6480,playercards,ui_playercard_404,467,iw9,,0,4E90D78EE742B0B4,0,
6481,playercards,ui_playercard_394,468,iw9,,0,BEDF68F0A393138,0,
6482,playercards,ui_playercard_438,469,iw9,,0,4E9ACD8EE74AF43B,0,
6483,playercards,ui_playercard_396,470,iw9,,0,BEDF88F0A39349E,0,
6484,playercards,ui_playercard_824,471,iw9,,0,2C5E378ED40474BA,0,
6485,playercards,ui_playercard_265,472,iw9,,0,2FD3E8F0514C843,0,
6486,playercards,ui_playercard_497,473,iw9,,0,4E78CA8EE72E08BC,0,
6487,playercards,ui_playercard_890,474,iw9,,0,2C3FBD8ED3EAA7DD,0,
6488,playercards,ui_playercard_017,475,iw9,,0,70CCFE8EFA887398,0,
6489,playercards,ui_playercard_220,476,iw9,,0,2EF498F05089D98,0,
6490,playercards,ui_playercard_386,477,iw9,,0,BF17A8F0A3C475B,0,
6491,playercards,ui_playercard_817,478,iw9,,0,2C5AA68ED4014880,0,
6492,playercards,ui_playercard_903,479,iw9,,0,356DE38ED94379DA,0,
6493,playercards,ui_playercard_948,480,iw9,,0,3560528ED937F91B,0,
6494,playercards,ui_playercard_994,481,iw9,,0,354F508ED9298282,0,
6495,playercards,ui_playercard_774,482,iw9,,0,6977C68EF6C1E6C2,0,
6496,playercards,ui_playercard_304,483,iw9,,0,C0C6C8F0A52F749,0,
6499,playercards,ui_playercard_783,486,iw9,,0,6981D18EF6CA4DF8,0,
6500,playercards,ui_playercard_786,487,iw9,,0,6981D68EF6CA5677,0,
6501,playercards,ui_playercard_292,488,iw9,,0,2DE4D8F04FA3131,0,
6503,playercards,ui_playercard_975,490,iw9,,0,3555DD8ED92EDDC7,0,
6504,playercards,ui_playercard_339,491,iw9,,0,C0FEF8F0A560BB9,0,
6505,playercards,ui_playercard_526,492,iw9,,0,57A0048EEC80DE07,0,
6506,playercards,ui_playercard_415,493,iw9,,0,4E93DC8EE744EF0A,0,
6507,playercards,ui_playercard_610,494,iw9,,0,60C0AF8EF1CE54A7,0,
6508,playercards,ui_playercard_519,495,iw9,,0,57A3818EEC83E845,0,
6509,playercards,ui_playercard_031,496,iw9,,0,70D3F08EFA8E7A7C,0,
6510,playercards,ui_playercard_174,497,iw9,,0,79C8148EFFB5D0CC,0,
6511,playercards,ui_playercard_511,498,iw9,,0,57A3898EEC83F5DD,0,
6512,playercards,ui_playercard_727,499,iw9,,0,696D558EF6B8D23A,0,
6513,playercards,ui_playercard_790,500,iw9,,0,697E4E8EF6C73988,0,
6514,playercards,ui_playercard_063,501,iw9,,0,70C2F28EFA800AAF,0,
6515,playercards,ui_playercard_888,502,iw9,,0,2C3C2F8ED3E780BC,0,
6516,playercards,ui_playercard_996,503,iw9,,0,354F4E8ED9297F1C,0,
6517,playercards,ui_playercard_127,504,iw9,,0,79D9278EFFC46448,0,
6518,playercards,ui_playercard_409,505,iw9,,0,4E90CC8EE7429E03,0,
6520,playercards,ui_playercard_708,507,iw9,,0,6966CC8EF6B37DC1,0,
6521,playercards,ui_playercard_199,508,iw9,,0,79F79D8EFFDE2A59,0,
6522,playercards,ui_playercard_143,509,iw9,,0,79D2A38EFFBF184E,0,
6523,playercards,ui_playercard_465,510,iw9,,0,4EA4DC8EE753623D,0,
6524,playercards,ui_playercard_551,511,iw9,,0,57B1018EEC8F4C21,0,
6525,playercards,ui_playercard_759,512,iw9,,0,6970CF8EF6BBD75F,0,
6526,playercards,ui_playercard_731,513,iw9,,0,6969CB8EF6B5B1E5,0,
6527,playercards,ui_playercard_406,514,iw9,,0,4E90D98EE742B41A,0,
6528,playercards,ui_playercard_751,515,iw9,,0,6970D78EF6BBE4F7,0,
6529,playercards,ui_playercard_628,516,iw9,,0,60B6258EF1C515A4,0,
6530,playercards,ui_playercard_710,517,iw9,,0,69633E8EF6B056A0,0,
6531,playercards,ui_playercard_558,518,iw9,,0,57B0F88EEC8F3CD6,0,
6533,playercards,ui_playercard_489,520,iw9,,0,4E754C8EE72AFCCB,0,
6534,playercards,ui_playercard_158,521,iw9,,0,79CF248EFFBC0AAA,0,
6535,playercards,ui_playercard_198,522,iw9,,0,79F79C8EFFDE28A6,0,
6536,playercards,ui_playercard_643,523,iw9,,0,60AFB08EF1BFE327,0,
6537,playercards,ui_playercard_896,524,iw9,,0,2C3FB78ED3EA9DAB,0,
6538,playercards,ui_playercard_755,525,iw9,,0,6970D38EF6BBDE2B,0,
6539,playercards,ui_playercard_121,526,iw9,,0,79D92D8EFFC46E7A,0,
6541,playercards,ui_playercard_475,528,iw9,,0,4EA8588EE7566AC8,0,
6542,playercards,ui_playercard_030,529,iw9,,0,70D3F18EFA8E7C2F,0,
6543,playercards,ui_playercard_971,530,iw9,,0,3555D98ED92ED6FB,0,
6545,playercards,ui_playercard_022,532,iw9,,0,70D0698EFA8B5F40,0,
6546,playercards,ui_playercard_217,533,iw9,,0,2F9C08F0511BC52,0,
6547,playercards,ui_playercard_257,534,iw9,,0,307508F051D3B5E,0,
6548,playercards,ui_playercard_228,535,iw9,,0,2EF418F05089000,0,
6549,playercards,ui_playercard_436,536,iw9,,0,4E9ACB8EE74AF0D5,0,
6550,playercards,ui_playercard_308,537,iw9,,0,C0C788F0A530BAD,0,
6551,playercards,ui_playercard_530,538,iw9,,0,579C7C8EEC7DC118,0,
6552,playercards,ui_playercard_354,539,iw9,,0,BFB768F0A449514,0,
6553,playercards,ui_playercard_289,540,iw9,,0,2DB4E8F04F7FD0D,0,
6554,playercards,ui_playercard_789,541,iw9,,0,6981CB8EF6CA43C6,0,
6555,playercards,ui_playercard_315,542,iw9,,0,C08E78F0A4FDF73,0,
6556,playercards,ui_playercard_267,543,iw9,,0,2FD408F0514CBA9,0,
6557,playercards,ui_playercard_356,544,iw9,,0,BFB788F0A44987A,0,
6558,playercards,ui_playercard_667,545,iw9,,0,60A8AC8EF1B9BDAD,0,
6559,playercards,ui_playercard_880,546,iw9,,0,2C3C378ED3E78E54,0,
6560,playercards,ui_playercard_360,547,iw9,,0,C05E48F0A4DA483,0,
6561,playercards,ui_playercard_934,548,iw9,,0,35634C8ED93A24C0,0,
6562,playercards,ui_playercard_725,549,iw9,,0,696D538EF6B8CED4,0,
6563,playercards,ui_playercard_788,550,iw9,,0,6981CC8EF6CA4579,0,
6564,playercards,ui_playercard_398,551,iw9,,0,BEDF28F0A392A6C,0,
6565,playercards,ui_playercard_840,552,iw9,,0,2C49AF8ED3F2E498,0,
6566,playercards,ui_playercard_364,553,iw9,,0,C05E88F0A4DAB4F,0,
6567,playercards,ui_playercard_374,554,iw9,,0,C027A8F0A4ABA8E,0,
6568,playercards,ui_playercard_018,555,iw9,,0,70CCFD8EFA8871E5,0,
6569,playercards,ui_playercard_052,556,iw9,,0,70BF6B8EFA7CEF73,0,
6570,playercards,ui_playercard_428,557,iw9,,0,4E97578EE747F5E2,0,
6571,playercards,ui_playercard_380,558,iw9,,0,BF1808F0A3C518D,0,
6572,playercards,ui_playercard_041,559,iw9,,0,70BC688EFA7AB483,0,
6573,playercards,ui_playercard_252,560,iw9,,0,307558F051D43DD,0,
6574,playercards,ui_playercard_707,561,iw9,,0,6966C58EF6B371DC,0,
6575,playercards,ui_playercard_933,562,iw9,,0,3563538ED93A30A5,0,
6576,playercards,ui_playercard_357,563,iw9,,0,BFB798F0A449A2D,0,
6577,playercards,ui_playercard_467,564,iw9,,0,4EA4DA8EE7535ED7,0,
6578,playercards,ui_playercard_343,565,iw9,,0,BFEF58F0A47A2B8,0,
6580,playercards,ui_playercard_223,567,iw9,,0,2EF4C8F0508A2B1,0,
6581,playercards,ui_playercard_379,568,iw9,,0,C02778F0A4AB575,0,
6582,playercards,ui_playercard_078,569,iw9,,0,70C6718EFA831853,0,
6583,playercards,ui_playercard_441,570,iw9,,0,4E9E4C8EE74E01DF,0,
6584,playercards,ui_playercard_372,571,iw9,,0,C027C8F0A4ABDF4,0,
6585,playercards,ui_playercard_565,572,iw9,,0,57AD758EEC8C2866,0,
6586,playercards,ui_playercard_775,573,iw9,,0,6977C78EF6C1E875,0,
6587,playercards,ui_playercard_060,574,iw9,,0,70C2F38EFA800C62,0,
6588,playercards,ui_playercard_814,575,iw9,,0,2C5AA98ED4014D99,0,
6589,playercards,ui_playercard_350,576,iw9,,0,BFB728F0A448E48,0,
6590,playercards,ui_playercard_210,577,iw9,,0,2F9BB8F0511B3D3,0,
6592,playercards,ui_playercard_908,579,iw9,,0,356DDA8ED9436A8F,0,
6593,playercards,ui_playercard_949,580,iw9,,0,3560518ED937F768,0,
6594,playercards,ui_playercard_951,581,iw9,,0,355CE58ED9350A0D,0,
6595,playercards,ui_playercard_215,582,iw9,,0,2F9BE8F0511B8EC,0,
6596,playercards,ui_playercard_502,583,iw9,,0,57A6F08EEC86DAB9,0,
6597,playercards,ui_playercard_687,584,iw9,,0,60A21C8EF1B45D4F,0,
6598,playercards,ui_playercard_326,585,iw9,,0,C137A8F0A592DC1,0,
6599,playercards,ui_playercard_371,586,iw9,,0,C027F8F0A4AC30D,0,
6600,playercards,ui_playercard_058,587,iw9,,0,70BF758EFA7D0071,0,
6602,playercards,ui_playercard_992,589,iw9,,0,354F4A8ED9297850,0,
6603,playercards,ui_playercard_518,590,iw9,,0,57A3808EEC83E692,0,
6604,playercards,ui_playercard_553,591,iw9,,0,57B0FF8EEC8F48BB,0,
6605,playercards,ui_playercard_633,592,iw9,,0,60B9A08EF1C81C7C,0,
6606,playercards,ui_playercard_777,593,iw9,,0,6977C58EF6C1E50F,0,
6607,playercards,ui_playercard_830,594,iw9,,0,2C61B98ED4078777,0,
6608,playercards,ui_playercard_202,595,iw9,,0,2F6538F050ECD44,0,
6609,playercards,ui_playercard_544,596,iw9,,0,57B4828EEC925D2B,0,
6612,playercards,ui_playercard_460,599,iw9,,0,4EA4D78EE75359BE,0,
6613,playercards,ui_playercard_868,600,iw9,,0,2C50B38ED3F90A12,0,
6614,playercards,ui_playercard_771,601,iw9,,0,6977C38EF6C1E1A9,0,
6617,playercards,ui_playercard_361,604,iw9,,0,C05E38F0A4DA2D0,0,
6618,playercards,ui_playercard_943,605,iw9,,0,35604B8ED937ED36,0,
6619,playercards,ui_playercard_189,606,iw9,,0,79FB218EFFE1407C,0,
6620,playercards,ui_playercard_029,607,iw9,,0,70D0748EFA8B71F1,0,
6621,playercards,ui_playercard_277,608,iw9,,0,300408F05170180,0,
6622,playercards,ui_playercard_683,609,iw9,,0,60A2188EF1B45683,0,
6623,playercards,ui_playercard_870,610,iw9,,0,2C54218ED3FBFAD3,0,
6624,playercards,ui_playercard_970,611,iw9,,0,3555D88ED92ED548,0,
6625,playercards,ui_playercard_053,612,iw9,,0,70BF6A8EFA7CEDC0,0,
6626,playercards,ui_playercard_098,613,iw9,,0,70E87D8EFAA0131D,0,
6627,playercards,ui_playercard_303,614,iw9,,0,C0C6D8F0A52F8FC,0,
6628,playercards,ui_playercard_545,615,iw9,,0,57B4818EEC925B78,0,
6629,playercards,ui_playercard_032,616,iw9,,0,70D3F38EFA8E7F95,0,
6630,playercards,ui_playercard_134,617,iw9,,0,79D5A48EFFC14FD8,0,
6631,playercards,ui_playercard_244,618,iw9,,0,303D18F051A2DBA,0,
6632,playercards,ui_playercard_281,619,iw9,,0,2DB468F04F7EF75,0,
6633,playercards,ui_playercard_316,620,iw9,,0,C08E88F0A4FE126,0,
6634,playercards,ui_playercard_322,621,iw9,,0,C137E8F0A59348D,0,
6635,playercards,ui_playercard_611,622,iw9,,0,60C0AE8EF1CE52F4,0,
6636,playercards,ui_playercard_348,623,iw9,,0,BFEF08F0A479A39,0,
6637,playercards,ui_playercard_985,624,iw9,,0,35524D8ED92BB340,0,
6638,playercards,ui_playercard_902,625,iw9,,0,356DE48ED9437B8D,0,
6639,playercards,ui_playercard_732,626,iw9,,0,6969C88EF6B5ACCC,0,
6640,playercards,ui_playercard_505,627,iw9,,0,57A6F18EEC86DC6C,0,
6641,playercards,ui_playercard_172,628,iw9,,0,79C8128EFFB5CD66,0,
6642,playercards,ui_playercard_283,629,iw9,,0,2DB448F04F7EC0F,0,
6643,playercards,ui_playercard_674,630,iw9,,0,60AC2F8EF1BCD21D,0,
6645,playercards,ui_playercard_780,632,iw9,,0,6981D48EF6CA5311,0,
6646,playercards,ui_playercard_498,633,iw9,,0,4E78D18EE72E14A1,0,
6647,playercards,ui_playercard_469,634,iw9,,0,4EA4D08EE7534DD9,0,
6648,playercards,ui_playercard_152,635,iw9,,0,79CF1A8EFFBBF9AC,0,
6649,playercards,ui_playercard_516,636,iw9,,0,57A3828EEC83E9F8,0,
6650,playercards,ui_playercard_527,637,iw9,,0,57A0038EEC80DC54,0,
6651,playercards,ui_playercard_769,638,iw9,,0,697ACF8EF6C42BE4,0,
6653,playercards,ui_playercard_287,640,iw9,,0,2DB408F04F7E543,0,
6655,playercards,ui_playercard_641,642,iw9,,0,60AFB28EF1BFE68D,0,
6656,playercards,ui_playercard_524,643,iw9,,0,57A0068EEC80E16D,0,
6657,playercards,ui_playercard_001,644,iw9,,0,70CA008EFA864127,0,
6658,playercards,ui_playercard_429,645,iw9,,0,4E97588EE747F795,0,
6659,playercards,ui_playercard_125,646,iw9,,0,79D9298EFFC467AE,0,
6660,playercards,ui_playercard_695,647,iw9,,0,60A51A8EF1B68FC0,0,
6662,playercards,ui_playercard_141,649,iw9,,0,79D2A18EFFBF14E8,0,
6663,playercards,ui_playercard_756,650,iw9,,0,6970D48EF6BBDFDE,0,
6664,playercards,ui_playercard_668,651,iw9,,0,60A89D8EF1B9A430,0,
6665,playercards,ui_playercard_427,652,iw9,,0,4E975A8EE747FAFB,0,
6666,playercards,ui_playercard_299,653,iw9,,0,2DE428F04FA1E80,0,
6667,playercards,ui_playercard_011,654,iw9,,0,70CD048EFA887DCA,0,
6668,playercards,ui_playercard_120,655,iw9,,0,79D92E8EFFC4702D,0,
6669,playercards,ui_playercard_211,656,iw9,,0,2F9BA8F0511B220,0,
6670,playercards,ui_playercard_421,657,iw9,,0,4E97608EE748052D,0,
6671,playercards,ui_playercard_010,658,iw9,,0,70CD058EFA887F7D,0,
6672,playercards,ui_playercard_246,659,iw9,,0,303CF8F051A2A54,0,
6673,playercards,ui_playercard_351,660,iw9,,0,BFB738F0A448FFB,0,
6674,playercards,ui_playercard_552,661,iw9,,0,57B0FE8EEC8F4708,0,
6676,playercards,ui_playercard_362,663,iw9,,0,C05E68F0A4DA7E9,0,
6677,playercards,ui_playercard_712,664,iw9,,0,6963408EF6B05A06,0,
6678,playercards,ui_playercard_980,665,iw9,,0,3552528ED92BBBBF,0,
6679,playercards,ui_playercard_338,666,iw9,,0,C0FEE8F0A560A06,0,
6680,playercards,ui_playercard_967,667,iw9,,0,35595F8ED931F084,0,
6681,playercards,ui_playercard_101,668,iw9,,0,79E0198EFFCA6B2C,0,
6682,playercards,ui_playercard_781,669,iw9,,0,6981D38EF6CA515E,0,
6683,playercards,ui_playercard_405,670,iw9,,0,4E90D88EE742B267,0,
6684,playercards,ui_playercard_247,671,iw9,,0,303D08F051A2C07,0,
6685,playercards,ui_playercard_930,672,iw9,,0,3563508ED93A2B8C,0,
6686,playercards,ui_playercard_073,673,iw9,,0,70C67A8EFA83279E,0,
6687,playercards,ui_playercard_077,674,iw9,,0,70C67E8EFA832E6A,0,
6688,playercards,ui_playercard_410,675,iw9,,0,4E93D98EE744E9F1,0,
6689,playercards,ui_playercard_115,676,iw9,,0,79DC998EFFC75BD5,0,
6690,playercards,ui_playercard_226,677,iw9,,0,2EF4F8F0508A7CA,0,
6691,playercards,ui_playercard_900,678,iw9,,0,356DE28ED9437827,0,
6692,playercards,ui_playercard_367,679,iw9,,0,C05E98F0A4DAD02,0,
6693,playercards,ui_playercard_636,680,iw9,,0,60B99D8EF1C81763,0,
6694,playercards,ui_playercard_743,681,iw9,,0,6974598EF6BEF7B4,0,
6695,playercards,ui_playercard_810,682,iw9,,0,2C5AAD8ED4015465,0,
6696,playercards,ui_playercard_872,683,iw9,,0,2C54238ED3FBFE39,0,
6699,playercards,ui_playercard_768,686,iw9,,0,697AD08EF6C42D97,0,
6700,playercards,ui_playercard_148,687,iw9,,0,79D29A8EFFBF0903,0,
6701,playercards,ui_playercard_150,688,iw9,,0,79CF1C8EFFBBFD12,0,
6702,playercards,ui_playercard_155,689,iw9,,0,79CF198EFFBBF7F9,0,
6703,playercards,ui_playercard_787,690,iw9,,0,6981D58EF6CA54C4,0,
6704,playercards,ui_playercard_243,691,iw9,,0,303CC8F051A253B,0,
6705,playercards,ui_playercard_536,692,iw9,,0,579C828EEC7DCB4A,0,
6706,playercards,ui_playercard_168,693,iw9,,0,79CB9E8EFFB8F121,0,
6707,playercards,ui_playercard_448,694,iw9,,0,4E9E538EE74E0DC4,0,
6709,playercards,ui_playercard_825,696,iw9,,0,2C5E388ED404766D,0,
6710,playercards,ui_playercard_531,697,iw9,,0,579C7D8EEC7DC2CB,0,
6711,playercards,ui_playercard_184,698,iw9,,0,79FB268EFFE148FB,0,
6712,playercards,ui_playercard_466,699,iw9,,0,4EA4D98EE7535D24,0,
6713,playercards,ui_playercard_925,700,iw9,,0,3566D18ED93D3C96,0,
6715,playercards,ui_playercard_175,702,iw9,,0,79C8158EFFB5D27F,0,
6716,playercards,ui_playercard_701,703,iw9,,0,6966C38EF6B36E76,0,
6717,playercards,ui_playercard_718,704,iw9,,0,6963468EF6B06438,0,
6720,playercards,ui_playercard_792,707,iw9,,0,697E508EF6C73CEE,0,
6721,playercards,ui_playercard_455,708,iw9,,0,4EA1CC8EE7511136,0,
6722,playercards,ui_playercard_240,709,iw9,,0,303CD8F051A26EE,0,
6723,playercards,ui_playercard_989,710,iw9,,0,3552598ED92BC7A4,0,
6725,playercards,ui_playercard_508,712,iw9,,0,57A6F68EEC86E4EB,0,
6726,playercards,ui_playercard_417,713,iw9,,0,4E93DA8EE744EBA4,0,
6727,playercards,ui_playercard_988,714,iw9,,0,35525A8ED92BC957,0,
6728,playercards,ui_playercard_915,715,iw9,,0,356A618ED940671D,0,
6729,playercards,ui_playercard_218,716,iw9,,0,2F9C38F0511C16B,0,
6730,playercards,ui_playercard_387,717,iw9,,0,BF1798F0A3C45A8,0,
6731,playercards,ui_playercard_298,718,iw9,,0,2DE438F04FA2033,0,
6733,playercards,ui_playercard_548,720,iw9,,0,57B47E8EEC92565F,0,
6734,playercards,ui_playercard_263,721,iw9,,0,2FD448F0514D275,0,
6735,playercards,ui_playercard_432,722,iw9,,0,4E9AC78EE74AEA09,0,
6736,playercards,ui_playercard_829,723,iw9,,0,2C5E2C8ED4046209,0,
6737,playercards,ui_playercard_579,724,iw9,,0,57AA7D8EEC8A0027,0,
6738,playercards,ui_playercard_006,725,iw9,,0,70C9FD8EFA863C0E,0,
6739,playercards,ui_playercard_061,726,iw9,,0,70C2F48EFA800E15,0,
6740,playercards,ui_playercard_923,727,iw9,,0,3566D38ED93D3FFC,0,
6741,playercards,ui_playercard_332,728,iw9,,0,C0FF48F0A561438,0,
6744,playercards,ui_playercard_221,731,iw9,,0,2EF4A8F05089F4B,0,
6745,playercards,ui_playercard_090,732,iw9,,0,70E8758EFAA00585,0,
6746,playercards,ui_playercard_005,733,iw9,,0,70C9FC8EFA863A5B,0,
6747,playercards,ui_playercard_692,734,iw9,,0,60A5218EF1B69BA5,0,
6748,playercards,ui_playercard_329,735,iw9,,0,C13738F0A5921DC,0,
6749,playercards,ui_playercard_766,736,iw9,,0,697AC68EF6C41C99,0,
6750,playercards,ui_playercard_462,737,iw9,,0,4EA4D58EE7535658,0,
6751,playercards,ui_playercard_952,738,iw9,,0,355CE28ED93504F4,0,
6753,playercards,ui_playercard_986,740,iw9,,0,3552508ED92BB859,0,
