reflex03,jup_jp16_sh_recho870,reflex03_tall,0
reflex03,jup_jp19_ar_acharlie,reflex03_tall,0
reflex03,jup_jp19_br_acharlie450,reflex03_tall,0
reflex03,jup_jp19_dm_acharlied,reflex03_tall,0
reflex03,jup_jp20_lm_evictor,reflex03_tall,0
reflex03,jup_jp25_ar_talpha95,reflex03_tall,0
reflex03,jup_jp25_sm_talpham,reflex03_tall,0
reflex03,jup_jp28_lm_rpapa20,reflex03_tall,0
reflex03,jup_jp31_dm_compound,reflex03_tall,0
reflex03,jup_jp32_pi_mpapa9,reflex03_tall,0
reflex03,jup_jp34_ar_balpha27,reflex03_tall,0
reflex03,jup_jp35_sn_moscar,reflex03_tall,0
reflex03,jup_jp36_ar_anov94,reflex03_tall,0
reflex03,jup_jp36_sn_boscar,reflex03_tall,0
reflex03,jup_jp37_dm_kappa98,reflex03_tall,0
reflex03,jup_jp38_sh_spapa12,reflex03_tall,0
reflex03,jup_jp40_br_hcharlie36,reflex03_tall,0
reflex03,jup_jp41_sm_kpappa50,reflex03_tall,0
reflex03,jup_jp44_ar_stango44,reflex03_tall,0
reflex04,iw9_ar_acharlie300,reflex04_tall,0
reflex04,iw9_ar_akilo,reflex04_tall,0
reflex04,iw9_ar_akilo105,reflex04_tall,0
reflex04,iw9_ar_akilo74,reflex04_tall,0
reflex04,iw9_ar_augolf,reflex04_tall,0
reflex04,iw9_ar_falpha,reflex04_tall,0
reflex04,iw9_ar_falpha,reflex04_tall,1
reflex04,iw9_ar_fecho,reflex04_tall,0
reflex04,iw9_ar_fecho,reflex04_tall,1
reflex04,iw9_ar_golf3,reflex04_tall,0
reflex04,iw9_ar_helima,reflex04_tall,0
reflex04,iw9_ar_kilo53,reflex04_tall,0
reflex04,iw9_ar_malima,reflex04_tall,0
reflex04,iw9_ar_mcbravo,reflex04_tall,0
reflex04,iw9_ar_mcharlie,reflex04_tall,0
reflex04,iw9_ar_mike16,reflex04_tall,0
reflex04,iw9_ar_mike4,reflex04_tall,0
reflex04,iw9_ar_ralpha,reflex04_tall,0
reflex04,iw9_ar_scharlie,reflex04_tall,0
reflex04,iw9_ar_schotel,reflex04_tall,0
reflex04,iw9_br_msecho,reflex04_tall,0
reflex04,iw9_br_ngsierra,reflex04_tall,0
reflex04,iw9_br_soscar14,reflex04_tall,0
reflex04,iw9_dm_crossbow,reflex04_tall,0
reflex04,iw9_dm_mike14,reflex04_tall,0
reflex04,iw9_dm_mike24,reflex04_tall,0
reflex04,iw9_dm_pgolf1,reflex04_tall,0
reflex04,iw9_dm_sa700,reflex04_tall,0
reflex04,iw9_dm_sbeta,reflex04_tall,0
reflex04,iw9_dm_scromeo,reflex04_tall,0
reflex04,iw9_dm_stango25,reflex04_tall,0
reflex04,iw9_lm_ahotel,reflex04_tall,0
reflex04,iw9_lm_foxtrot,reflex04_tall,0
reflex04,iw9_lm_kilo21,reflex04_tall,0
reflex04,iw9_lm_mkilo3,reflex04_tall,0
reflex04,iw9_lm_mkilo3,reflex04_tall,1
reflex04,iw9_lm_ngolf7,reflex04_tall,0
reflex04,iw9_lm_rkilo,reflex04_tall,0
reflex04,iw9_lm_slima,reflex04_tall,0
reflex04,iw9_sh_charlie725,reflex04_tall,0
reflex04,iw9_sh_mbravo,reflex04_tall,0
reflex04,iw9_sh_mike1014,reflex04_tall,0
reflex04,iw9_sh_mviktor,reflex04_tall,0
reflex04,iw9_sh_tsierra12,reflex04_tall,0
reflex04,iw9_sh_vecho,reflex04_tall,0
reflex04,iw9_sm_acharlie45,reflex04_tall,0
reflex04,iw9_sm_acharlie9,reflex04_tall,0
reflex04,iw9_sm_apapa,reflex04_tall,0
reflex04,iw9_sm_aviktor,reflex04_tall,0
reflex04,iw9_sm_beta,reflex04_tall,0
reflex04,iw9_sm_mpapa5,reflex04_tall,0
reflex04,iw9_sm_mpapa7,reflex04_tall,0
reflex04,iw9_sm_mpapax,reflex04_tall,0
reflex04,iw9_sm_papa90,reflex04_tall,0
reflex04,iw9_sm_sdelta,reflex04_tall,0
reflex04,iw9_sm_victor,reflex04_tall,0
reflex04,iw9_sn_limax,reflex04_tall,0
reflex04,jup_cp01_sh_aromeo410,reflex04_tall,0
reflex04,jup_cp01_sm_coscar635,reflex04_tall,0
reflex04,jup_cp01_sm_pcharlie9,reflex04_tall,0
reflex04,jup_cp05_lm_halpha,reflex04_tall,0
reflex04,jup_cp06_ar_falpha,reflex04_tall,0
reflex04,jup_cp08_br_xmike5,reflex04_tall,0
reflex04,jup_cp15_lm_mkilo3,reflex04_tall,0
reflex04,jup_cp24_pi_glima21,reflex04_tall,0
reflex04,jup_jp01_ar_golf36,reflex04_tall,0
reflex04,jup_jp01_dm_slima8,reflex04_tall,0
reflex04,jup_jp01_lm_mgolf36,reflex04_tall,0
reflex04,jup_jp02_ar_bromeo805,reflex04_tall,0
reflex04,jup_jp02_br_bromeo2,reflex04_tall,0
reflex04,jup_jp02_dm_bromeop,reflex04_tall,0
reflex04,jup_jp02_sm_scharlie3,reflex04_tall,0
reflex04,jup_jp03_ar_aromeo160,reflex04_tall,0
reflex04,jup_jp03_br_aromeo200,reflex04_tall,0
reflex04,jup_jp03_sm_pmike,reflex04_tall,0
reflex04,jup_jp04_sm_lwhiskey,reflex04_tall,0
reflex04,jup_jp04_sm_umike,reflex04_tall,0
reflex04,jup_jp05_ar_foxtrot2000,reflex04_tall,0
reflex04,jup_jp06_lm_pkilop,reflex04_tall,0
reflex04,jup_jp07_sm_uzulu,reflex04_tall,0
reflex04,jup_jp07_sm_uzulup,reflex04_tall,0
reflex04,jup_jp08_ar_qbravo97,reflex04_tall,0
reflex04,jup_jp08_lm_qbravo95lsw,reflex04_tall,0
reflex04,jup_jp09_sh_oromeo12,reflex04_tall,0
reflex04,jup_jp10_sn_cdelta50,reflex04_tall,0
reflex04,jup_jp12_pi_mike93,reflex04_tall,0
reflex04,jup_jp13_dm_svictork,reflex04_tall,0
reflex04,jup_jp16_sh_recho870,reflex04_tall,0
reflex04,jup_jp19_ar_acharlie,reflex04_tall,0
reflex04,jup_jp19_br_acharlie450,reflex04_tall,0
reflex04,jup_jp19_dm_acharlied,reflex04_tall,0
reflex04,jup_jp20_lm_evictor,reflex04_tall,0
reflex04,jup_jp25_ar_talpha95,reflex04_tall,0
reflex04,jup_jp25_sm_talpham,reflex04_tall,0
reflex04,jup_jp28_lm_rpapa20,reflex04_tall,0
reflex04,jup_jp31_dm_compound,reflex04_tall,0
reflex04,jup_jp32_pi_mpapa9,reflex04_tall,0
reflex04,jup_jp34_ar_balpha27,reflex04_tall,0
reflex04,jup_jp35_sn_moscar,reflex04_tall,0
reflex04,jup_jp36_ar_anov94,reflex04_tall,0
reflex04,jup_jp36_sn_boscar,reflex04_tall,0
reflex04,jup_jp37_dm_kappa98,reflex04_tall,0
reflex04,jup_jp38_sh_spapa12,reflex04_tall,0
reflex04,jup_jp40_br_hcharlie36,reflex04_tall,0
reflex04,jup_jp41_sm_kpappa50,reflex04_tall,0
reflex04,jup_jp44_ar_stango44,reflex04_tall,0
reflex05,iw9_ar_acharlie300,reflex05_tall,0
reflex05,iw9_ar_akilo,reflex05_tall,0
reflex05,iw9_ar_akilo105,reflex05_tall,0
reflex05,iw9_ar_akilo74,reflex05_tall,0
reflex05,iw9_ar_augolf,reflex05_tall,0
reflex05,iw9_ar_falpha,reflex05_tall,0
reflex05,iw9_ar_falpha,reflex05_tall,1
reflex05,iw9_ar_fecho,reflex05_tall,0
reflex05,iw9_ar_fecho,reflex05_tall,1
reflex05,iw9_ar_golf3,reflex05_tall,0
reflex05,iw9_ar_helima,reflex05_tall,0
reflex05,iw9_ar_kilo53,reflex05_tall,0
reflex05,iw9_ar_malima,reflex05_tall,0
reflex05,iw9_ar_mcbravo,reflex05_tall,0
reflex05,iw9_ar_mcharlie,reflex05_tall,0
reflex05,iw9_ar_mike16,reflex05_tall,0
reflex05,iw9_ar_mike4,reflex05_tall,0
reflex05,iw9_ar_ralpha,reflex05_tall,0
reflex05,iw9_ar_scharlie,reflex05_tall,0
reflex05,iw9_ar_schotel,reflex05_tall,0
reflex05,iw9_br_msecho,reflex05_tall,0
reflex05,iw9_br_ngsierra,reflex05_tall,0
reflex05,iw9_br_soscar14,reflex05_tall,0
reflex05,iw9_dm_crossbow,reflex05_tall,0
reflex05,iw9_dm_mike14,reflex05_tall,0
reflex05,iw9_dm_mike24,reflex05_tall,0
reflex05,iw9_dm_pgolf1,reflex05_tall,0
reflex05,iw9_dm_sa700,reflex05_tall,0
reflex05,iw9_dm_sbeta,reflex05_tall,0
reflex05,iw9_dm_scromeo,reflex05_tall,0
reflex05,iw9_dm_stango25,reflex05_tall,0
reflex05,iw9_lm_ahotel,reflex05_tall,0
reflex05,iw9_lm_foxtrot,reflex05_tall,0
reflex05,iw9_lm_kilo21,reflex05_tall,0
reflex05,iw9_lm_mkilo3,reflex05_tall,0
reflex05,iw9_lm_mkilo3,reflex05_tall,1
reflex05,iw9_lm_ngolf7,reflex05_tall,0
reflex05,iw9_lm_rkilo,reflex05_tall,0
reflex05,iw9_lm_slima,reflex05_tall,0
reflex05,iw9_sh_charlie725,reflex05_tall,0
reflex05,iw9_sh_mbravo,reflex05_tall,0
reflex05,iw9_sh_mike1014,reflex05_tall,0
reflex05,iw9_sh_mviktor,reflex05_tall,0
reflex05,iw9_sh_tsierra12,reflex05_tall,0
reflex05,iw9_sh_vecho,reflex05_tall,0
reflex05,iw9_sm_acharlie45,reflex05_tall,0
reflex05,iw9_sm_acharlie9,reflex05_tall,0
reflex05,iw9_sm_alpha57,reflex05_tall,0
reflex05,iw9_sm_apapa,reflex05_tall,0
reflex05,iw9_sm_aviktor,reflex05_tall,0
reflex05,iw9_sm_beta,reflex05_tall,0
reflex05,iw9_sm_mpapa5,reflex05_tall,0
reflex05,iw9_sm_mpapa7,reflex05_tall,0
reflex05,iw9_sm_mpapax,reflex05_tall,0
reflex05,iw9_sm_papa90,reflex05_tall,0
reflex05,iw9_sm_sdelta,reflex05_tall,0
reflex05,iw9_sm_victor,reflex05_tall,0
reflex05,iw9_sn_limax,reflex05_tall,0
reflex05,jup_cp01_sh_aromeo410,reflex05_tall,0
reflex05,jup_cp01_sm_coscar635,reflex05_tall,0
reflex05,jup_cp01_sm_pcharlie9,reflex05_tall,0
reflex05,jup_cp05_lm_halpha,reflex05_tall,0
reflex05,jup_cp06_ar_falpha,reflex05_tall,0
reflex05,jup_cp08_br_xmike5,reflex05_tall,0
reflex05,jup_cp15_lm_mkilo3,reflex05_tall,0
reflex05,jup_cp24_pi_glima21,reflex05_tall,0
reflex05,jup_jp01_ar_golf36,reflex05_tall,0
reflex05,jup_jp01_dm_slima8,reflex05_tall,0
reflex05,jup_jp01_lm_mgolf36,reflex05_tall,0
reflex05,jup_jp02_ar_bromeo805,reflex05_tall,0
reflex05,jup_jp02_br_bromeo2,reflex05_tall,0
reflex05,jup_jp02_dm_bromeop,reflex05_tall,0
reflex05,jup_jp02_sm_scharlie3,reflex05_tall,0
reflex05,jup_jp03_ar_aromeo160,reflex05_tall,0
reflex05,jup_jp03_br_aromeo200,reflex05_tall,0
reflex05,jup_jp03_sm_pmike,reflex05_tall,0
reflex05,jup_jp04_sm_lwhiskey,reflex05_tall,0
reflex05,jup_jp04_sm_umike,reflex05_tall,0
reflex05,jup_jp05_ar_foxtrot2000,reflex05_tall,0
reflex05,jup_jp06_lm_pkilop,reflex05_tall,0
reflex05,jup_jp07_sm_uzulu,reflex05_tall,0
reflex05,jup_jp07_sm_uzulup,reflex05_tall,0
reflex05,jup_jp08_ar_qbravo97,reflex05_tall,0
reflex05,jup_jp08_lm_qbravo95lsw,reflex05_tall,0
reflex05,jup_jp09_sh_oromeo12,reflex05_tall,0
reflex05,jup_jp10_sn_cdelta50,reflex05_tall,0
reflex05,jup_jp12_pi_mike93,reflex05_tall,0
reflex05,jup_jp13_dm_svictork,reflex05_tall,0
reflex05,jup_jp16_sh_recho870,reflex05_tall,0
reflex05,jup_jp19_ar_acharlie,reflex05_tall,0
reflex05,jup_jp19_br_acharlie450,reflex05_tall,0
reflex05,jup_jp19_dm_acharlied,reflex05_tall,0
reflex05,jup_jp20_lm_evictor,reflex05_tall,0
reflex05,jup_jp25_ar_talpha95,reflex05_tall,0
reflex05,jup_jp25_sm_talpham,reflex05_tall,0
reflex05,jup_jp28_lm_rpapa20,reflex05_tall,0
reflex05,jup_jp31_dm_compound,reflex05_tall,0
reflex05,jup_jp32_pi_mpapa9,reflex05_tall,0
reflex05,jup_jp34_ar_balpha27,reflex05_tall,0
reflex05,jup_jp35_sn_moscar,reflex05_tall,0
reflex05,jup_jp36_ar_anov94,reflex05_tall,0
reflex05,jup_jp36_sn_boscar,reflex05_tall,0
reflex05,jup_jp37_dm_kappa98,reflex05_tall,0
reflex05,jup_jp38_sh_spapa12,reflex05_tall,0
reflex05,jup_jp40_br_hcharlie36,reflex05_tall,0
reflex05,jup_jp41_sm_kpappa50,reflex05_tall,0
reflex05,jup_jp44_ar_stango44,reflex05_tall,0
reflex06,iw9_ar_acharlie300,reflex06_tall,0
reflex06,iw9_ar_akilo,reflex06_tall,0
reflex06,iw9_ar_akilo105,reflex06_tall,0
reflex06,iw9_ar_akilo74,reflex06_tall,0
reflex06,iw9_ar_augolf,reflex06_tall,0
reflex06,iw9_ar_falpha,reflex06_tall,0
reflex06,iw9_ar_falpha,reflex06_tall,1
reflex06,iw9_ar_fecho,reflex06_tall,0
reflex06,iw9_ar_fecho,reflex06_tall,1
reflex06,iw9_ar_golf3,reflex06_tall,0
reflex06,iw9_ar_helima,reflex06_tall,0
reflex06,iw9_ar_kilo53,reflex06_tall,0
reflex06,iw9_ar_malima,reflex06_tall,0
reflex06,iw9_ar_mcbravo,reflex06_tall,0
reflex06,iw9_ar_mcharlie,reflex06_tall,0
reflex06,iw9_ar_mike16,reflex06_tall,0
reflex06,iw9_ar_mike4,reflex06_tall,0
reflex06,iw9_ar_ralpha,reflex06_tall,0
reflex06,iw9_ar_scharlie,reflex06_tall,0
reflex06,iw9_ar_schotel,reflex06_tall,0
reflex06,iw9_br_msecho,reflex06_tall,0
reflex06,iw9_br_ngsierra,reflex06_tall,0
reflex06,iw9_br_soscar14,reflex06_tall,0
reflex06,iw9_dm_crossbow,reflex06_tall,0
reflex06,iw9_dm_mike14,reflex06_tall,0
reflex06,iw9_dm_mike24,reflex06_tall,0
reflex06,iw9_dm_pgolf1,reflex06_tall,0
reflex06,iw9_dm_sa700,reflex06_tall,0
reflex06,iw9_dm_sbeta,reflex06_tall,0
reflex06,iw9_dm_scromeo,reflex06_tall,0
reflex06,iw9_dm_stango25,reflex06_tall,0
reflex06,iw9_lm_ahotel,reflex06_tall,0
reflex06,iw9_lm_foxtrot,reflex06_tall,0
reflex06,iw9_lm_kilo21,reflex06_tall,0
reflex06,iw9_lm_mkilo3,reflex06_tall,0
reflex06,iw9_lm_mkilo3,reflex06_tall,1
reflex06,iw9_lm_ngolf7,reflex06_tall,0
reflex06,iw9_lm_rkilo,reflex06_tall,0
reflex06,iw9_lm_slima,reflex06_tall,0
reflex06,iw9_sh_charlie725,reflex06_tall,0
reflex06,iw9_sh_mbravo,reflex06_tall,0
reflex06,iw9_sh_mike1014,reflex06_tall,0
reflex06,iw9_sh_mviktor,reflex06_tall,0
reflex06,iw9_sh_tsierra12,reflex06_tall,0
reflex06,iw9_sh_vecho,reflex06_tall,0
reflex06,iw9_sm_acharlie45,reflex06_tall,0
reflex06,iw9_sm_acharlie9,reflex06_tall,0
reflex06,iw9_sm_alpha57,reflex06_tall,0
reflex06,iw9_sm_apapa,reflex06_tall,0
reflex06,iw9_sm_aviktor,reflex06_tall,0
reflex06,iw9_sm_beta,reflex06_tall,0
reflex06,iw9_sm_mpapa5,reflex06_tall,0
reflex06,iw9_sm_mpapa7,reflex06_tall,0
reflex06,iw9_sm_mpapax,reflex06_tall,0
reflex06,iw9_sm_papa90,reflex06_tall,0
reflex06,iw9_sm_sdelta,reflex06_tall,0
reflex06,iw9_sm_victor,reflex06_tall,0
reflex06,iw9_sn_limax,reflex06_tall,0
reflex06,jup_cp01_sh_aromeo410,reflex06_tall,0
reflex06,jup_cp01_sm_coscar635,reflex06_tall,0
reflex06,jup_cp01_sm_pcharlie9,reflex06_tall,0
reflex06,jup_cp05_lm_halpha,reflex06_tall,0
reflex06,jup_cp06_ar_falpha,reflex06_tall,0
reflex06,jup_cp08_br_xmike5,reflex06_tall,0
reflex06,jup_cp15_lm_mkilo3,reflex06_tall,0
reflex06,jup_cp24_pi_glima21,reflex06_tall,0
reflex06,jup_jp01_ar_golf36,reflex06_tall,0
reflex06,jup_jp01_dm_slima8,reflex06_tall,0
reflex06,jup_jp01_lm_mgolf36,reflex06_tall,0
reflex06,jup_jp02_ar_bromeo805,reflex06_tall,0
reflex06,jup_jp02_br_bromeo2,reflex06_tall,0
reflex06,jup_jp02_dm_bromeop,reflex06_tall,0
reflex06,jup_jp02_sm_scharlie3,reflex06_tall,0
reflex06,jup_jp03_ar_aromeo160,reflex06_tall,0
reflex06,jup_jp03_br_aromeo200,reflex06_tall,0
reflex06,jup_jp03_sm_pmike,reflex06_tall,0
reflex06,jup_jp04_sm_lwhiskey,reflex06_tall,0
reflex06,jup_jp04_sm_umike,reflex06_tall,0
reflex06,jup_jp05_ar_foxtrot2000,reflex06_tall,0
reflex06,jup_jp06_lm_pkilop,reflex06_tall,0
reflex06,jup_jp07_sm_uzulu,reflex06_tall,0
reflex06,jup_jp07_sm_uzulup,reflex06_tall,0
reflex06,jup_jp08_ar_qbravo97,reflex06_tall,0
reflex06,jup_jp08_lm_qbravo95lsw,reflex06_tall,0
reflex06,jup_jp09_sh_oromeo12,reflex06_tall,0
reflex06,jup_jp10_sn_cdelta50,reflex06_tall,0
reflex06,jup_jp12_pi_mike93,reflex06_tall,0
reflex06,jup_jp13_dm_svictork,reflex06_tall,0
reflex06,jup_jp16_sh_recho870,reflex06_tall,0
reflex06,jup_jp19_ar_acharlie,reflex06_tall,0
reflex06,jup_jp19_br_acharlie450,reflex06_tall,0
reflex06,jup_jp19_dm_acharlied,reflex06_tall,0
reflex06,jup_jp20_lm_evictor,reflex06_tall,0
reflex06,jup_jp25_ar_talpha95,reflex06_tall,0
reflex06,jup_jp25_sm_talpham,reflex06_tall,0
reflex06,jup_jp28_lm_rpapa20,reflex06_tall,0
reflex06,jup_jp31_dm_compound,reflex06_tall,0
reflex06,jup_jp32_pi_mpapa9,reflex06_tall,0
reflex06,jup_jp34_ar_balpha27,reflex06_tall,0
reflex06,jup_jp35_sn_moscar,reflex06_tall,0
reflex06,jup_jp36_ar_anov94,reflex06_tall,0
reflex06,jup_jp36_sn_boscar,reflex06_tall,0
reflex06,jup_jp37_dm_kappa98,reflex06_tall,0
reflex06,jup_jp38_sh_spapa12,reflex06_tall,0
reflex06,jup_jp40_br_hcharlie36,reflex06_tall,0
reflex06,jup_jp41_sm_kpappa50,reflex06_tall,0
reflex06,jup_jp44_ar_stango44,reflex06_tall,0
reflex07,iw9_ar_acharlie300,reflex07_tall,0
reflex07,iw9_ar_akilo,reflex07_tall,0
reflex07,iw9_ar_akilo105,reflex07_tall,0
reflex07,iw9_ar_akilo74,reflex07_tall,0
reflex07,iw9_ar_augolf,reflex07_tall,0
reflex07,iw9_ar_falpha,reflex07_tall,0
reflex07,iw9_ar_falpha,reflex07_tall,1
reflex07,iw9_ar_fecho,reflex07_tall,0
reflex07,iw9_ar_fecho,reflex07_tall,1
reflex07,iw9_ar_golf3,reflex07_tall,0
reflex07,iw9_ar_helima,reflex07_tall,0
reflex07,iw9_ar_kilo53,reflex07_tall,0
reflex07,iw9_ar_malima,reflex07_tall,0
reflex07,iw9_ar_mcbravo,reflex07_tall,0
reflex07,iw9_ar_mcharlie,reflex07_tall,0
reflex07,iw9_ar_mike16,reflex07_tall_p01,0
reflex07,iw9_ar_mike4,reflex07_tall_p01,0
reflex07,iw9_ar_ralpha,reflex07_tall,0
reflex07,iw9_ar_scharlie,reflex07_tall,0
reflex07,iw9_ar_schotel,reflex07_tall,0
reflex07,iw9_br_msecho,reflex07_tall_p01,0
reflex07,iw9_br_ngsierra,reflex07_tall,0
reflex07,iw9_br_soscar14,reflex07_tall,0
reflex07,iw9_dm_crossbow,reflex07_tall,0
reflex07,iw9_dm_mike14,reflex07_tall,0
reflex07,iw9_dm_mike24,reflex07_tall,0
reflex07,iw9_dm_pgolf1,reflex07_tall,0
reflex07,iw9_dm_sa700,reflex07_tall,0
reflex07,iw9_dm_sbeta,reflex07_tall,0
reflex07,iw9_dm_scromeo,reflex07_tall,0
reflex07,iw9_dm_stango25,reflex07_tall,0
reflex07,iw9_lm_ahotel,reflex07_tall,0
reflex07,iw9_lm_foxtrot,reflex07_tall_p01,0
reflex07,iw9_lm_kilo21,reflex07_tall,0
reflex07,iw9_lm_mkilo3,reflex07_tall,0
reflex07,iw9_lm_mkilo3,reflex07_tall,1
reflex07,iw9_lm_ngolf7,reflex07_tall,0
reflex07,iw9_lm_rkilo,reflex07_tall,0
reflex07,iw9_lm_slima,reflex07_tall,0
reflex07,iw9_sh_charlie725,reflex07_tall,0
reflex07,iw9_sh_mbravo,reflex07_tall,0
reflex07,iw9_sh_mike1014,reflex07_tall,0
reflex07,iw9_sh_mviktor,reflex07_tall,0
reflex07,iw9_sh_tsierra12,reflex07_tall,0
reflex07,iw9_sh_vecho,reflex07_tall,0
reflex07,iw9_sm_acharlie45,reflex07_tall,0
reflex07,iw9_sm_acharlie9,reflex07_tall,0
reflex07,iw9_sm_apapa,reflex07_tall,0
reflex07,iw9_sm_aviktor,reflex07_tall,0
reflex07,iw9_sm_beta,reflex07_tall,0
reflex07,iw9_sm_mpapa5,reflex07_tall,0
reflex07,iw9_sm_mpapa7,reflex07_tall,0
reflex07,iw9_sm_mpapax,reflex07_tall,0
reflex07,iw9_sm_papa90,reflex07_tall,0
reflex07,iw9_sm_sdelta,reflex07_tall,0
reflex07,iw9_sm_victor,reflex07_tall,0
reflex07,iw9_sn_limax,reflex07_tall,0
reflex07,jup_cp01_sh_aromeo410,reflex07_tall,0
reflex07,jup_cp01_sm_coscar635,reflex07_tall,0
reflex07,jup_cp01_sm_pcharlie9,reflex07_tall,0
reflex07,jup_cp05_lm_halpha,reflex07_tall,0
reflex07,jup_cp06_ar_falpha,reflex07_tall,0
reflex07,jup_cp08_br_xmike5,reflex07_tall,0
reflex07,jup_cp15_lm_mkilo3,reflex07_tall,0
reflex07,jup_cp24_pi_glima21,reflex07_tall,0
reflex07,jup_jp01_ar_golf36,reflex07_tall,0
reflex07,jup_jp01_dm_slima8,reflex07_tall,0
reflex07,jup_jp01_lm_mgolf36,reflex07_tall,0
reflex07,jup_jp02_ar_bromeo805,reflex07_tall,0
reflex07,jup_jp02_br_bromeo2,reflex07_tall,0
reflex07,jup_jp02_dm_bromeop,reflex07_tall,0
reflex07,jup_jp02_sm_scharlie3,reflex07_tall,0
reflex07,jup_jp03_ar_aromeo160,reflex07_tall,0
reflex07,jup_jp03_br_aromeo200,reflex07_tall,0
reflex07,jup_jp03_sm_pmike,reflex07_tall,0
reflex07,jup_jp04_sm_lwhiskey,reflex07_tall,0
reflex07,jup_jp04_sm_umike,reflex07_tall,0
reflex07,jup_jp05_ar_foxtrot2000,reflex07_tall,0
reflex07,jup_jp06_lm_pkilop,reflex07_tall,0
reflex07,jup_jp07_sm_uzulu,reflex07_tall,0
reflex07,jup_jp07_sm_uzulup,reflex07_tall,0
reflex07,jup_jp08_ar_qbravo97,reflex07_tall,0
reflex07,jup_jp08_lm_qbravo95lsw,reflex07_tall,0
reflex07,jup_jp09_sh_oromeo12,reflex07_tall,0
reflex07,jup_jp10_sn_cdelta50,reflex07_tall,0
reflex07,jup_jp12_pi_mike93,reflex07_tall,0
reflex07,jup_jp13_dm_svictork,reflex07_tall,0
reflex07,jup_jp16_sh_recho870,reflex07_tall,0
reflex07,jup_jp19_ar_acharlie,reflex07_tall,0
reflex07,jup_jp19_br_acharlie450,reflex07_tall,0
reflex07,jup_jp19_dm_acharlied,reflex07_tall,0
reflex07,jup_jp20_lm_evictor,reflex07_tall,0
reflex07,jup_jp25_ar_talpha95,reflex07_tall,0
reflex07,jup_jp25_sm_talpham,reflex07_tall,0
reflex07,jup_jp28_lm_rpapa20,reflex07_tall,0
reflex07,jup_jp31_dm_compound,reflex07_tall,0
reflex07,jup_jp32_pi_mpapa9,reflex07_tall,0
reflex07,jup_jp34_ar_balpha27,reflex07_tall,0
reflex07,jup_jp35_sn_moscar,reflex07_tall,0
reflex07,jup_jp36_ar_anov94,reflex07_tall,0
reflex07,jup_jp36_sn_boscar,reflex07_tall,0
reflex07,jup_jp37_dm_kappa98,reflex07_tall,0
reflex07,jup_jp38_sh_spapa12,reflex07_tall,0
reflex07,jup_jp40_br_hcharlie36,reflex07_tall_p01,0
reflex07,jup_jp41_sm_kpappa50,reflex07_tall,0
reflex07,jup_jp44_ar_stango44,reflex07_tall,0
reflex08,iw9_ar_acharlie300,reflex08_tall,0
reflex08,iw9_ar_akilo,reflex08_tall,0
reflex08,iw9_ar_akilo105,reflex08_tall,0
reflex08,iw9_ar_akilo74,reflex08_tall,0
reflex08,iw9_ar_augolf,reflex08_tall,0
reflex08,iw9_ar_falpha,reflex08_tall,0
reflex08,iw9_ar_falpha,reflex08_tall,1
reflex08,iw9_ar_fecho,reflex08_tall,0
reflex08,iw9_ar_fecho,reflex08_tall,1
reflex08,iw9_ar_golf3,reflex08_tall,0
reflex08,iw9_ar_helima,reflex08_tall,0
reflex08,iw9_ar_kilo53,reflex08_tall,0
reflex08,iw9_ar_malima,reflex08_tall,0
reflex08,iw9_ar_mcbravo,reflex08_tall,0
reflex08,iw9_ar_mcharlie,reflex08_tall,0
reflex08,iw9_ar_mike16,reflex08_tall,0
reflex08,iw9_ar_mike4,reflex08_tall,0
reflex08,iw9_ar_ralpha,reflex08_tall,0
reflex08,iw9_ar_scharlie,reflex08_tall,0
reflex08,iw9_ar_schotel,reflex08_tall,0
reflex08,iw9_br_msecho,reflex08_tall,0
reflex08,iw9_br_ngsierra,reflex08_tall,0
reflex08,iw9_br_soscar14,reflex08_tall,0
reflex08,iw9_dm_crossbow,reflex08_tall,0
reflex08,iw9_dm_mike14,reflex08_tall,0
reflex08,iw9_dm_mike24,reflex08_tall,0
reflex08,iw9_dm_pgolf1,reflex08_tall,0
reflex08,iw9_dm_sa700,reflex08_tall,0
reflex08,iw9_dm_sbeta,reflex08_tall,0
reflex08,iw9_dm_scromeo,reflex08_tall,0
reflex08,iw9_dm_stango25,reflex08_tall,0
reflex08,iw9_lm_ahotel,reflex08_tall,0
reflex08,iw9_lm_foxtrot,reflex08_tall,0
reflex08,iw9_lm_kilo21,reflex08_tall,0
reflex08,iw9_lm_mkilo3,reflex08_tall,0
reflex08,iw9_lm_mkilo3,reflex08_tall,1
reflex08,iw9_lm_ngolf7,reflex08_tall,0
reflex08,iw9_lm_rkilo,reflex08_tall,0
reflex08,iw9_lm_slima,reflex08_tall,0
reflex08,iw9_sh_charlie725,reflex08_tall,0
reflex08,iw9_sh_mbravo,reflex08_tall,0
reflex08,iw9_sh_mike1014,reflex08_tall,0
reflex08,iw9_sh_mviktor,reflex08_tall,0
reflex08,iw9_sh_tsierra12,reflex08_tall,0
reflex08,iw9_sh_vecho,reflex08_tall,0
reflex08,iw9_sm_acharlie45,reflex08_tall,0
reflex08,iw9_sm_acharlie9,reflex08_tall,0
reflex08,iw9_sm_apapa,reflex08_tall,0
reflex08,iw9_sm_aviktor,reflex08_tall,0
reflex08,iw9_sm_beta,reflex08_tall,0
reflex08,iw9_sm_mpapa5,reflex08_tall,0
reflex08,iw9_sm_mpapa7,reflex08_tall,0
